COLOR_GrasSurface          
N047.35.54.822 E007.31.47.184
N047.35.56.085 E007.31.51.112
N047.35.55.985 E007.31.53.021
N047.35.48.960 E007.31.58.215
N047.35.49.921 E007.32.01.073
N047.35.51.497 E007.31.59.947
N047.35.51.273 E007.31.59.200
N047.35.56.129 E007.31.55.817
N047.35.55.703 E007.31.54.463
N047.35.57.976 E007.31.52.865
N047.35.55.826 E007.31.46.077
N047.35.54.692 E007.31.45.132

COLOR_HardSurface4         
N047.35.42.240 E007.31.47.522
N047.35.42.291 E007.31.49.110
N047.35.40.662 E007.31.50.611
N047.35.39.863 E007.31.50.203
N047.35.38.499 E007.31.51.109
N047.35.38.090 E007.31.52.439
N047.35.32.563 E007.31.56.336
N047.35.33.044 E007.31.59.637
N047.35.34.515 E007.31.59.089
N047.35.34.383 E007.31.56.027
N047.35.35.756 E007.31.55.089
N047.35.36.353 E007.31.54.841
N047.35.37.082 E007.31.54.353
N047.35.41.673 E007.31.51.207
N047.35.42.101 E007.31.52.706
N047.35.40.360 E007.31.53.863
N047.35.41.809 E007.31.58.543
N047.35.43.466 E007.31.57.471
N047.35.43.983 E007.31.59.036
N047.35.45.008 E007.31.58.336
N047.35.45.843 E007.32.00.650
N047.35.46.284 E007.32.00.365
N047.35.46.394 E007.32.00.339
N047.35.46.508 E007.32.00.359
N047.35.46.636 E007.32.00.365
N047.35.46.738 E007.32.00.351
N047.35.46.892 E007.32.00.279
N047.35.47.045 E007.32.00.194
N047.35.47.104 E007.32.00.183
N047.35.47.164 E007.32.00.221
N047.35.47.219 E007.32.00.290
N047.35.47.276 E007.32.00.444
N047.35.47.607 E007.32.01.366
N047.35.47.835 E007.32.01.509
N047.35.48.347 E007.32.01.170
N047.35.48.474 E007.32.01.041
N047.35.48.514 E007.32.00.927
N047.35.49.637 E007.32.00.126
N047.35.48.977 E007.31.58.230
N047.35.47.038 E007.31.59.497
N047.35.45.308 E007.31.56.350
N047.35.43.419 E007.31.50.373
N047.35.44.490 E007.31.49.625
N047.35.43.556 E007.31.46.665

COLOR_HardSurface4         
N047.35.40.568 E007.31.46.200
N047.35.32.094 E007.31.52.082
N047.35.32.044 E007.31.52.660
N047.35.35.521 E007.31.50.233
N047.35.36.869 E007.31.50.662
N047.35.37.578 E007.31.50.136
N047.35.37.986 E007.31.48.533
N047.35.41.014 E007.31.46.395

COLOR_HardSurface4         
N047.35.31.747 E007.31.57.181
N047.35.31.533 E007.31.57.361
N047.35.31.227 E007.31.57.561
N047.35.31.016 E007.31.57.744
N047.35.30.835 E007.31.58.034
N047.35.30.734 E007.31.58.420
N047.35.30.691 E007.31.58.979
N047.35.30.817 E007.32.00.019
N047.35.30.954 E007.32.00.081
N047.35.31.991 E007.31.59.747
N047.35.32.036 E007.31.59.917
N047.35.33.062 E007.31.59.538
N047.35.32.579 E007.31.56.357
N047.35.32.382 E007.31.56.530

COLOR_HardSurface4         
N047.35.33.495 E007.32.16.221
N047.35.33.653 E007.32.15.614
N047.35.33.571 E007.32.15.161
N047.35.32.883 E007.32.15.375
N047.35.32.614 E007.32.15.694
N047.35.32.480 E007.32.16.226
N047.35.32.465 E007.32.16.742
N047.35.33.019 E007.32.20.144
N047.35.32.986 E007.32.19.720
N047.35.32.903 E007.32.18.687
N047.35.32.897 E007.32.18.415
N047.35.32.928 E007.32.18.146
N047.35.33.010 E007.32.17.890
N047.35.33.104 E007.32.17.695
N047.35.33.202 E007.32.17.560
N047.35.33.328 E007.32.17.464
N047.35.33.467 E007.32.17.376
N047.35.33.615 E007.32.17.339
N047.35.33.611 E007.32.17.167

COLOR_HardSurface4         
N047.35.14.730 E007.32.16.239
N047.35.11.588 E007.32.18.415
N047.35.11.071 E007.32.18.445
N047.35.10.307 E007.32.17.970
N047.35.09.745 E007.32.20.051
N047.35.10.090 E007.32.21.168
N047.35.18.658 E007.32.15.421
N047.35.19.637 E007.32.18.601
N047.35.19.791 E007.32.18.506
N047.35.19.354 E007.32.15.928
N047.35.19.684 E007.32.15.701
N047.35.19.578 E007.32.15.339
N047.35.20.202 E007.32.14.898
N047.35.19.736 E007.32.13.371
N047.35.20.884 E007.32.12.586
N047.35.20.767 E007.32.12.178
N047.35.14.759 E007.32.16.287

COLOR_HardSurface3         
N047.36.10.992 E007.31.33.773
N047.36.11.272 E007.31.34.265
N047.36.12.756 E007.31.32.553
N047.36.12.578 E007.31.32.297
N047.36.14.052 E007.31.30.373
N047.36.14.060 E007.31.29.936
N047.36.14.280 E007.31.29.737
N047.36.13.982 E007.31.28.857
N047.36.16.437 E007.31.27.106
N047.36.16.375 E007.31.26.909
N047.36.16.094 E007.31.25.830
N047.36.15.371 E007.31.23.570
N047.36.15.277 E007.31.23.482
N047.36.15.195 E007.31.23.422
N047.36.15.112 E007.31.23.429
N047.36.12.060 E007.31.25.601
N047.36.11.929 E007.31.25.676
N047.36.11.797 E007.31.25.737
N047.36.09.271 E007.31.30.553

COLOR_HardSurface3         
N047.36.10.609 E007.31.36.534
N047.36.10.591 E007.31.36.069
N047.36.10.385 E007.31.35.330
N047.36.08.962 E007.31.30.532
N047.36.08.187 E007.31.30.094
N047.36.07.919 E007.31.30.009
N047.36.07.300 E007.31.30.017
N047.36.07.094 E007.31.30.191
N047.36.06.746 E007.31.30.598
N047.36.06.463 E007.31.30.832
N047.36.02.880 E007.31.33.325
N047.36.02.790 E007.31.33.516
N047.36.02.772 E007.31.33.727
N047.36.04.104 E007.31.37.992
N047.36.04.204 E007.31.38.205
N047.36.04.336 E007.31.38.353
N047.36.04.465 E007.31.38.429
N047.36.05.888 E007.31.37.418
N047.36.06.058 E007.31.37.616
N047.36.08.570 E007.31.35.879
N047.36.09.149 E007.31.37.838
N047.36.10.460 E007.31.36.978

COLOR_HardSurface3         
N047.36.04.839 E007.31.42.128
N047.36.05.075 E007.31.42.873
N047.36.03.081 E007.31.44.257
N047.36.01.531 E007.31.44.002
N047.36.00.643 E007.31.41.910
N047.36.00.824 E007.31.40.400
N047.36.01.141 E007.31.39.822
N047.36.01.151 E007.31.39.355
N047.36.00.626 E007.31.37.841
N047.36.00.340 E007.31.36.953
