
COLOR_GrasSurface          
N043.32.57.968 E006.57.23.098
N043.32.56.850 E006.57.23.083
N043.32.56.838 E006.57.23.265
N043.32.56.810 E006.57.24.359
N043.32.56.585 E006.57.24.625
N043.32.55.620 E006.57.26.223
N043.32.55.540 E006.57.26.334
N043.32.56.685 E006.57.27.912
N043.32.56.601 E006.57.30.078
N043.32.56.562 E006.57.30.988
N043.32.56.542 E006.57.31.212
N043.32.56.499 E006.57.31.474
N043.32.56.446 E006.57.31.662
N043.32.56.389 E006.57.31.794
N043.32.56.312 E006.57.31.896
N043.32.56.227 E006.57.31.977
N043.32.56.161 E006.57.32.033
N043.32.56.449 E006.57.33.047

COLOR_HardSurface3
N043.32.38.059 E006.57.17.916
N043.32.38.020 E006.57.17.956
N043.32.37.975 E006.57.17.981
N043.32.37.920 E006.57.17.991
N043.32.37.878 E006.57.17.986
N043.32.37.838 E006.57.17.968
N043.32.37.363 E006.57.17.311
N043.32.36.562 E006.57.18.363
N043.32.37.629 E006.57.19.853
N043.32.38.403 E006.57.18.787
N043.32.38.298 E006.57.18.641
N043.32.38.254 E006.57.18.570
N043.32.38.238 E006.57.18.517
N043.32.38.231 E006.57.18.440
N043.32.38.241 E006.57.18.353
N043.32.38.263 E006.57.18.285
N043.32.38.369 E006.57.18.121
N043.32.38.142 E006.57.17.803

COLOR_HardSurface3
N043.32.28.266 E006.57.16.741
N043.32.29.803 E006.57.16.473
N043.32.29.724 E006.57.15.584
N043.32.28.184 E006.57.15.860

COLOR_HardSurface3
N043.32.51.340 E006.57.39.027
N043.32.51.270 E006.57.39.014
N043.32.51.197 E006.57.38.991
N043.32.51.132 E006.57.38.955
N043.32.51.072 E006.57.38.900
N043.32.50.976 E006.57.38.766
N043.32.46.605 E006.57.32.774
N043.32.45.683 E006.57.34.052
N043.32.50.885 E006.57.41.272
N043.32.51.315 E006.57.40.645
N043.32.51.347 E006.57.40.591
N043.32.51.352 E006.57.40.517
N043.32.51.333 E006.57.40.443
N043.32.51.307 E006.57.40.397
N043.32.51.260 E006.57.40.315
N043.32.51.234 E006.57.40.210
N043.32.51.231 E006.57.40.133
N043.32.51.247 E006.57.40.050
N043.32.51.267 E006.57.39.988
N043.32.51.307 E006.57.39.922
N043.32.51.680 E006.57.39.388
N043.32.51.417 E006.57.39.021

COLOR_HardSurface3
N043.32.45.009 E006.57.30.674
N043.32.44.620 E006.57.30.140
N043.32.44.551 E006.57.30.049
N043.32.44.494 E006.57.29.988
N043.32.44.436 E006.57.29.936
N043.32.44.370 E006.57.29.896
N043.32.44.305 E006.57.29.873
N043.32.44.208 E006.57.29.861
N043.32.44.034 E006.57.29.855
N043.32.43.960 E006.57.29.862
N043.32.43.877 E006.57.29.882
N043.32.43.787 E006.57.29.924
N043.32.43.711 E006.57.29.975
N043.32.43.644 E006.57.30.047
N043.32.43.032 E006.57.30.881
N043.32.44.062 E006.57.32.314
N043.32.44.069 E006.57.32.396
N043.32.44.080 E006.57.32.477
N043.32.44.100 E006.57.32.559
N043.32.44.138 E006.57.32.694
N043.32.44.337 E006.57.32.963
N043.32.44.424 E006.57.33.007
N043.32.44.513 E006.57.33.040
N043.32.44.596 E006.57.33.059
N043.32.45.160 E006.57.33.845
N043.32.45.911 E006.57.32.814
N043.32.45.782 E006.57.31.855
N043.32.45.867 E006.57.31.556
N043.32.45.162 E006.57.30.571

COLOR_RunwayGrass
 N043.32.55.993 E006.57.33.549
N043.32.55.683 E006.57.33.920
N043.32.57.259 E006.57.35.700
N043.32.57.249 E006.57.35.060

COLOR_HardSurface2
N043.33.17.922 E006.57.02.581
N043.33.18.017 E006.57.03.745
N043.33.17.992 E006.57.03.875
N043.33.17.952 E006.57.03.999
N043.33.17.898 E006.57.04.117
N043.33.17.809 E006.57.04.229
N043.33.17.688 E006.57.04.329
N043.33.17.557 E006.57.04.397
N043.33.17.240 E006.57.04.537
N043.33.17.216 E006.57.04.511
N043.33.17.250 E006.57.04.359
N043.33.17.282 E006.57.04.198
N043.33.17.303 E006.57.04.026
N043.33.17.324 E006.57.03.822
N043.33.17.245 E006.57.02.908
N043.33.17.227 E006.57.02.691
N043.33.17.214 E006.57.02.543
N043.33.16.702 E006.57.02.627
N043.33.16.749 E006.57.03.201
N043.33.16.794 E006.57.03.668
N043.33.16.801 E006.57.03.849
N043.33.16.797 E006.57.03.988
N043.33.16.771 E006.57.04.119
N043.33.16.728 E006.57.04.253
N043.33.16.680 E006.57.04.355
N043.33.16.623 E006.57.04.440
N043.33.16.560 E006.57.04.489
N043.33.16.490 E006.57.04.495
N043.33.16.445 E006.57.04.477
N043.33.16.376 E006.57.04.449
N043.33.16.298 E006.57.04.381
N043.33.16.234 E006.57.04.279
N043.33.16.181 E006.57.04.157
N043.33.16.140 E006.57.04.025
N043.33.16.101 E006.57.03.849
N043.33.16.075 E006.57.03.655
N043.33.15.953 E006.57.02.413
N043.33.15.468 E006.57.02.502
N043.33.15.483 E006.57.02.720
N043.33.15.486 E006.57.02.921
N043.33.15.483 E006.57.03.107
N043.33.15.472 E006.57.03.293
N043.33.15.451 E006.57.03.492
N043.33.15.418 E006.57.03.696
N043.33.15.367 E006.57.03.908
N043.33.15.300 E006.57.04.102
N043.33.15.250 E006.57.04.202
N043.33.15.196 E006.57.04.296
N043.33.15.124 E006.57.04.414
N043.33.15.031 E006.57.04.539
N043.33.14.931 E006.57.04.647
N043.33.14.833 E006.57.04.730
N043.33.14.735 E006.57.04.666
N043.33.14.643 E006.57.04.573
N043.33.14.569 E006.57.04.470
N043.33.14.523 E006.57.04.338
