COLOR_GrasSurface         
N043.37.10.647 E001.23.21.137
N043.37.13.016 E001.23.20.092
N043.37.14.258 E001.23.19.863
N043.37.14.502 E001.23.19.154
N043.37.14.711 E001.23.19.306
N043.37.15.792 E001.23.16.023
N043.37.17.068 E001.23.12.342
N043.37.18.079 E001.23.09.369
N043.37.19.817 E001.23.04.608
N043.37.21.858 E001.22.58.641
N043.37.23.746 E001.22.53.046
N043.37.24.099 E001.22.51.952
N043.37.24.233 E001.22.51.526
N043.37.24.334 E001.22.51.012
N043.37.24.441 E001.22.50.352
N043.37.24.480 E001.22.49.778
N043.37.24.540 E001.22.49.448
N043.37.24.615 E001.22.49.194
N043.37.24.792 E001.22.48.777
N043.37.25.094 E001.22.48.249
N043.37.30.999 E001.22.42.086
N043.37.32.795 E001.22.45.348
N043.37.33.605 E001.22.45.968
N043.37.33.900 E001.22.46.086
N043.37.34.400 E001.22.46.197
N043.37.37.454 E001.22.46.745
N043.37.37.826 E001.22.46.749
N043.37.38.200 E001.22.46.671
N043.37.38.823 E001.22.46.416
N043.37.42.229 E001.22.44.412
N043.37.43.188 E001.22.43.766
N043.37.46.357 E001.22.41.064
N043.37.47.583 E001.22.40.085
N043.37.48.513 E001.22.39.164
N043.37.50.488 E001.22.36.603
N043.37.51.144 E001.22.35.858
N043.37.54.282 E001.22.32.643
N043.38.08.615 E001.22.16.940
N043.38.28.903 E001.21.55.497
N043.38.28.994 E001.21.52.944
N043.38.34.655 E001.21.53.684
N043.38.39.111 E001.21.55.166
N043.38.41.047 E001.21.58.929
N043.38.45.577 E001.22.00.357
N043.38.47.609 E001.22.00.569
N043.38.59.667 E001.21.54.843
N043.39.01.705 E001.21.54.114
N043.39.03.725 E001.21.53.617
N043.39.05.430 E001.21.53.288
N043.39.07.829 E001.21.53.031
N043.39.09.408 E001.21.52.829
N043.39.11.119 E001.21.52.302
N043.39.13.520 E001.21.51.651
N043.39.15.093 E001.21.51.388
N043.39.16.611 E001.21.51.294
N043.39.20.138 E001.21.50.865
N043.39.22.259 E001.21.50.343
N043.39.23.323 E001.21.50.173
N043.39.24.516 E001.21.49.648
N043.39.25.529 E001.21.49.031
N043.39.34.992 E001.21.42.170
N043.39.42.715 E001.21.36.774
N043.39.41.000 E001.21.32.251
N043.39.39.920 E001.21.28.176
N043.39.40.255 E001.21.27.154
N043.39.40.617 E001.21.26.306
N043.39.40.963 E001.21.25.548
